order_id,order_date,customer_id,product_id,region,sales,quantity,discount,profit
O02320,2023-11-24,C0178,P0030,West,1877.44,5,0.17,733.86
O02321,2023-10-15,C0124,P0037,East,2199.62,4,0.07,-161.14
O02322,2022-03-28,C0108,P0044,North,3429.53,4,0.28,491.98
O02323,2023-09-05,C0188,P0040,East,4927.64,1,0.3,540.21
O02324,2022-05-27,C0162,P0022,East,3170.49,1,0.24,724.21
O02325,2022-08-17,C0166,P0012,South,2584.27,2,0.08,110.8
O02326,2022-01-31,C0113,P0031,South,2967.96,5,0.22,774.35
O02327,2023-04-22,C0118,P0039,North,4040.68,5,0.24,102.38
O02328,2023-02-14,C0191,P0020,North,1851.63,2,0.08,791.25
O02329,2023-07-11,C0050,P0039,South,3986.71,1,0.1,378.14
O02330,2023-03-19,C0078,P0002,South,3367.99,4,0.07,710.19
O02331,2022-11-01,C0025,P0013,South,4091.31,2,0.07,573.53
O02332,2023-02-27,C0032,P0043,East,559.29,1,0.03,411.46
O02333,2023-07-30,C0185,P0039,West,4816.23,1,0.28,-51.75
O02334,2022-07-15,C0173,P0034,East,2080.96,1,0.2,170.33
O02335,2022-05-16,C0042,P0032,East,990.65,2,0.06,393.47
O02336,2023-07-25,C0025,P0037,West,930.7,2,0.28,463.69
O02337,2022-10-08,C0029,P0015,West,1589.82,4,0.24,345.76
O02338,2022-01-29,C0178,P0049,North,1356.35,2,0.23,740.08
O02339,2022-04-18,C0036,P0040,West,4997.48,1,0.02,-183.89
O02340,2022-07-22,C0172,P0018,South,2821.65,1,0.14,464.36
O02341,2023-04-05,C0050,P0042,West,1595.47,2,0.23,200.24
O02342,2022-08-03,C0135,P0018,East,2566.93,1,0.1,573.91
O02343,2022-11-25,C0178,P0007,South,1662.57,5,0.24,294.22
O02344,2022-10-04,C0015,P0002,South,585.85,3,0.18,456.36
O02345,2023-04-30,C0112,P0030,South,3156.55,2,0.01,271.28
O02346,2023-03-06,C0059,P0005,South,2269.49,1,0.03,151.44
O02347,2022-12-01,C0189,P0038,East,1858.49,2,0.03,148.35
O02348,2022-03-13,C0085,P0012,South,1807.64,3,0.0,705.14
O02349,2023-06-07,C0040,P0019,West,2492.02,5,0.29,659.48
O02350,2023-03-23,C0192,P0031,West,3298.96,4,0.19,701.26
O02351,2023-10-22,C0013,P0008,South,2210.29,3,0.26,321.48
O02352,2023-03-19,C0100,P0048,North,1960.05,4,0.23,699.77
O02353,2022-09-09,C0116,P0036,East,1295.83,4,0.12,55.08
O02354,2022-07-03,C0143,P0023,West,1905.9,3,0.15,652.57
O02355,2022-03-25,C0068,P0043,South,530.17,5,0.03,-66.84
O02356,2023-02-21,C0151,P0029,North,1263.29,5,0.25,377.93
O02357,2023-08-22,C0068,P0024,West,2160.74,1,0.21,-163.43
O02358,2022-02-16,C0069,P0026,South,4738.61,2,0.15,-195.67
O02359,2023-08-29,C0104,P0023,West,1939.16,4,0.13,507.24
O02360,2022-07-01,C0075,P0014,East,2329.23,4,0.0,24.0
O02361,2022-08-13,C0141,P0017,West,714.25,4,0.26,42.84
O02362,2022-04-27,C0018,P0038,North,1343.98,5,0.19,98.17
O02363,2022-09-04,C0196,P0047,South,4730.62,3,0.06,584.39
O02364,2022-06-12,C0137,P0013,East,2506.5,2,0.21,204.96
O02365,2023-04-07,C0149,P0046,South,3127.6,4,0.02,245.74
O02366,2023-04-16,C0196,P0040,East,762.23,2,0.08,444.2
O02367,2023-09-03,C0022,P0034,North,584.66,5,0.13,340.03
O02368,2022-05-29,C0027,P0013,West,3699.19,3,0.11,498.25
O02369,2023-01-01,C0007,P0035,North,1013.08,5,0.05,289.6
O02370,2022-05-14,C0078,P0047,West,3921.62,1,0.25,783.05
O02371,2022-11-10,C0019,P0004,North,785.76,2,0.05,679.51
O02372,2022-05-06,C0162,P0013,North,1870.9,4,0.19,64.44
O02373,2023-07-22,C0108,P0040,North,2552.91,2,0.24,174.02
O02374,2022-08-12,C0042,P0038,West,1227.08,2,0.06,705.11
O02375,2023-01-03,C0145,P0030,West,1283.35,5,0.29,570.85
O02376,2023-04-09,C0001,P0026,North,852.03,5,0.09,518.2
O02377,2022-05-06,C0151,P0036,East,3185.63,2,0.29,343.41
O02378,2022-06-09,C0004,P0013,West,1452.58,1,0.1,99.35
O02379,2023-04-28,C0159,P0049,West,2807.34,4,0.05,-58.22
O02380,2023-07-11,C0020,P0007,South,2510.76,1,0.18,357.67
O02381,2022-08-27,C0117,P0026,West,4750.97,3,0.19,113.5
O02382,2022-07-12,C0033,P0030,West,4314.86,5,0.21,-5.67
O02383,2022-08-09,C0025,P0015,North,1864.25,2,0.25,749.21
O02384,2023-04-17,C0030,P0050,East,1334.13,2,0.07,119.39
O02385,2023-08-22,C0188,P0048,East,1391.24,1,0.17,599.99
O02386,2022-04-06,C0010,P0044,North,4231.85,5,0.09,37.62
O02387,2022-04-25,C0126,P0007,West,3199.35,3,0.21,194.28
O02388,2023-04-18,C0193,P0024,South,4405.31,3,0.0,-18.65
O02389,2023-01-16,C0186,P0049,North,2851.79,1,0.11,386.46
O02390,2022-12-22,C0166,P0022,East,795.63,3,0.03,784.32
O02391,2022-01-08,C0016,P0026,South,4687.36,2,0.11,-135.63
O02392,2023-07-13,C0171,P0001,West,3787.82,4,0.03,-1.0
O02393,2023-02-20,C0063,P0015,East,4367.59,4,0.05,-195.68
O02394,2022-11-01,C0140,P0039,South,3021.54,4,0.12,405.64
O02395,2022-10-03,C0066,P0016,North,2477.01,4,0.12,193.58
O02396,2023-08-19,C0133,P0005,South,1295.11,4,0.01,207.04
O02397,2023-03-30,C0102,P0026,South,2556.94,2,0.02,-174.46
O02398,2023-05-16,C0148,P0027,West,530.87,5,0.03,745.2
O02399,2022-12-28,C0157,P0016,West,4487.46,5,0.11,127.46
O02400,2023-01-13,C0165,P0014,West,963.88,4,0.2,-176.27
O02401,2022-04-14,C0155,P0022,South,1245.47,2,0.14,119.76
O02402,2023-03-17,C0047,P0008,North,1032.34,4,0.12,223.42
O02403,2022-10-01,C0142,P0008,East,4058.35,1,0.08,55.28
O02404,2022-04-10,C0003,P0033,North,3923.67,4,0.06,611.0
O02405,2023-06-03,C0132,P0035,North,4413.82,5,0.16,319.62
O02406,2022-02-07,C0060,P0002,West,3878.21,5,0.12,288.49
O02407,2022-11-10,C0069,P0018,South,2996.67,1,0.21,651.77
O02408,2022-03-30,C0123,P0042,West,1661.04,4,0.11,653.85
O02409,2022-10-21,C0179,P0044,North,3607.35,4,0.23,450.31
O02410,2023-01-30,C0028,P0021,East,2829.82,5,0.16,356.88
O02411,2022-10-06,C0200,P0043,East,4596.75,5,0.09,138.27
O02412,2022-03-17,C0013,P0013,East,4111.84,5,0.07,154.05
O02413,2023-09-28,C0117,P0008,East,3769.09,1,0.23,115.47
O02414,2023-03-23,C0028,P0040,East,4816.21,3,0.29,-175.32
O02415,2023-10-13,C0013,P0012,North,2833.59,2,0.27,643.33
O02416,2023-11-12,C0126,P0041,North,4411.2,5,0.23,-117.44
O02417,2022-12-09,C0188,P0009,North,3253.31,2,0.02,321.48
O02418,2022-05-02,C0070,P0030,South,3360.12,3,0.21,365.12
O02419,2022-03-04,C0196,P0010,South,2438.23,4,0.17,-73.07
O02420,2023-06-11,C0090,P0005,North,1748.04,4,0.01,-121.73
O02421,2022-07-07,C0025,P0003,North,589.37,3,0.1,621.92
O02422,2022-01-17,C0056,P0047,East,3723.85,5,0.27,-147.74
O02423,2022-01-22,C0161,P0035,East,4210.98,5,0.05,331.62
O02424,2022-06-17,C0107,P0018,North,3331.95,1,0.06,745.09
O02425,2023-09-16,C0137,P0033,East,2978.93,5,0.01,-86.86
O02426,2023-06-30,C0159,P0019,South,3363.23,5,0.03,340.06
O02427,2023-02-17,C0100,P0008,North,2568.2,2,0.08,22.93
O02428,2022-12-12,C0131,P0002,South,676.26,3,0.03,88.66
O02429,2022-02-05,C0195,P0026,West,1819.26,3,0.1,-165.82
O02430,2022-07-27,C0192,P0032,South,2118.29,4,0.18,221.45
O02431,2023-09-26,C0168,P0022,North,3702.37,5,0.08,-28.79
O02432,2023-06-20,C0071,P0006,South,1241.13,3,0.19,578.51
O02433,2023-01-19,C0174,P0019,East,3613.84,5,0.05,-154.04
O02434,2023-11-21,C0126,P0002,South,1488.14,1,0.14,-176.33
O02435,2023-09-16,C0130,P0027,West,1459.02,4,0.05,184.47
O02436,2022-01-27,C0066,P0005,West,724.21,4,0.04,163.41
O02437,2023-06-13,C0185,P0021,South,1471.36,4,0.03,232.09
O02438,2023-07-13,C0144,P0048,South,2826.24,1,0.05,344.0
O02439,2022-11-19,C0166,P0025,South,4121.27,3,0.21,585.14
O02440,2023-05-23,C0196,P0023,North,2529.7,3,0.29,619.42
O02441,2023-07-02,C0014,P0005,East,2563.42,1,0.07,698.84
O02442,2022-10-14,C0173,P0046,West,2154.84,3,0.05,253.94
O02443,2023-10-15,C0101,P0048,North,2436.45,4,0.22,149.75
O02444,2022-03-13,C0107,P0002,East,4597.23,4,0.04,373.19
O02445,2023-05-09,C0021,P0020,South,3624.21,3,0.16,294.62
O02446,2023-07-20,C0112,P0045,West,2295.04,5,0.13,230.64
O02447,2022-12-13,C0056,P0044,North,680.28,1,0.22,735.25
O02448,2023-01-11,C0148,P0026,South,664.98,1,0.29,790.57
O02449,2023-03-21,C0138,P0013,West,1905.46,5,0.16,213.83
O02450,2022-09-28,C0101,P0014,East,928.11,5,0.16,528.75
O02451,2023-03-14,C0090,P0013,East,4767.39,2,0.04,423.52
O02452,2023-04-03,C0142,P0046,North,4024.92,2,0.08,-34.9
O02453,2023-09-02,C0162,P0006,East,3385.48,4,0.16,628.8
O02454,2023-06-24,C0033,P0036,West,1284.18,2,0.16,-64.21
O02455,2022-06-11,C0131,P0026,North,4639.82,4,0.03,119.86
O02456,2022-08-18,C0139,P0041,North,4345.87,3,0.18,791.71
O02457,2022-05-24,C0144,P0031,East,1785.08,4,0.05,450.08
O02458,2023-01-18,C0150,P0030,South,4690.04,4,0.19,408.07
O02459,2022-10-27,C0044,P0022,East,4819.05,4,0.25,403.74
O02460,2022-01-03,C0173,P0010,West,3619.24,3,0.04,420.53
O02461,2022-04-30,C0014,P0019,North,3539.33,2,0.23,544.94
O02462,2022-06-20,C0144,P0048,East,3177.88,3,0.08,504.49
O02463,2022-04-08,C0115,P0021,West,2922.38,1,0.09,42.9
O02464,2023-09-30,C0152,P0032,East,2830.6,3,0.29,-26.09
O02465,2022-08-16,C0105,P0017,West,4542.59,4,0.15,767.94
O02466,2022-06-07,C0154,P0036,South,4725.1,3,0.27,518.42
O02467,2023-03-18,C0173,P0001,West,4136.07,3,0.05,-29.33
O02468,2023-11-24,C0045,P0009,North,1146.49,4,0.23,371.06
O02469,2022-01-31,C0070,P0036,East,1722.34,5,0.12,-119.96
O02470,2022-06-16,C0187,P0034,North,3728.36,2,0.29,38.74
O02471,2023-11-03,C0111,P0034,West,3978.52,5,0.1,280.27
O02472,2022-04-05,C0180,P0036,East,3749.11,1,0.3,217.51
O02473,2022-04-26,C0094,P0039,South,2597.3,3,0.16,-57.03
O02474,2023-06-21,C0028,P0044,West,4241.7,3,0.2,668.54
O02475,2022-03-21,C0095,P0035,East,3374.89,3,0.01,468.73
O02476,2023-03-21,C0023,P0018,South,1547.11,3,0.07,460.2
O02477,2022-06-05,C0157,P0047,South,1809.97,4,0.19,-13.51
O02478,2022-03-28,C0196,P0042,South,2258.05,1,0.09,53.73
O02479,2023-11-04,C0074,P0008,West,4730.72,2,0.07,130.03
O02480,2022-01-28,C0121,P0017,East,4189.33,1,0.24,-101.15
O02481,2023-08-29,C0189,P0012,East,595.48,5,0.23,384.5
O02482,2022-08-20,C0053,P0038,South,4015.85,5,0.04,415.31
O02483,2022-03-22,C0103,P0013,South,3593.39,4,0.21,798.35
O02484,2022-10-28,C0034,P0035,West,4957.37,2,0.16,127.54
O02485,2023-07-05,C0126,P0042,North,796.73,2,0.3,-198.48
O02486,2022-12-14,C0068,P0039,South,2744.25,3,0.29,388.37
O02487,2023-10-24,C0081,P0023,South,1134.61,5,0.14,143.24
O02488,2023-09-22,C0027,P0005,South,2607.54,4,0.26,574.44
O02489,2023-10-01,C0003,P0004,East,1515.65,5,0.03,-178.8
O02490,2022-01-03,C0040,P0001,East,3455.87,4,0.02,610.51
O02491,2022-04-27,C0023,P0042,South,3733.13,5,0.2,757.69
O02492,2023-04-15,C0144,P0039,North,2752.29,1,0.24,660.56
O02493,2022-12-09,C0156,P0050,West,1454.28,1,0.15,522.94
O02494,2023-11-21,C0013,P0038,South,2373.62,1,0.04,88.02
O02495,2022-10-28,C0034,P0005,East,967.88,4,0.2,33.25
O02496,2023-09-28,C0070,P0002,North,1529.98,5,0.08,30.87
O02497,2023-09-06,C0199,P0036,North,1918.09,1,0.22,559.52
O02498,2022-08-13,C0105,P0021,North,4480.97,2,0.08,424.0
O02499,2022-12-10,C0154,P0047,North,1714.47,3,0.06,76.17
O02500,2022-03-22,C0053,P0024,South,1014.18,2,0.13,463.92
O02501,2023-10-12,C0046,P0014,North,715.26,5,0.14,273.99
O02502,2023-04-12,C0098,P0009,South,2647.01,2,0.09,602.04
O02503,2023-07-27,C0178,P0037,South,3539.82,3,0.05,-109.57
O02504,2022-06-20,C0046,P0044,East,2691.62,4,0.08,185.66
O02505,2022-10-11,C0109,P0020,South,1814.37,4,0.15,240.92
O02506,2023-10-05,C0049,P0038,North,2370.81,2,0.01,-125.22
O02507,2022-12-09,C0027,P0026,East,3901.07,1,0.1,0.5
O02508,2023-09-06,C0071,P0018,South,710.49,2,0.24,670.08
O02509,2022-04-18,C0163,P0002,East,2930.98,4,0.3,260.88
O02510,2023-10-02,C0102,P0037,North,3937.26,2,0.1,-104.34
O02511,2022-02-14,C0081,P0028,West,3827.3,3,0.26,8.52
O02512,2022-09-18,C0078,P0008,North,1382.06,5,0.26,735.95
O02513,2022-02-02,C0072,P0009,North,2363.18,4,0.08,499.08
O02514,2022-03-02,C0091,P0038,North,3498.79,4,0.22,409.0
O02515,2023-11-12,C0195,P0046,East,1533.8,2,0.02,476.56
O02516,2022-09-23,C0081,P0042,North,1349.0,2,0.05,-99.46
O02517,2022-11-26,C0044,P0002,East,1727.08,4,0.17,-151.36
O02518,2023-11-01,C0063,P0019,South,4286.45,1,0.01,146.57
O02519,2023-03-05,C0192,P0038,North,3678.01,5,0.13,370.57
O02520,2023-10-13,C0080,P0047,East,3876.9,4,0.25,431.25
O02521,2022-05-13,C0128,P0007,South,2001.83,3,0.14,20.67
O02522,2023-09-18,C0042,P0028,South,2527.22,5,0.0,289.3
O02523,2023-02-24,C0056,P0003,East,2073.69,3,0.02,158.74
O02524,2023-08-27,C0194,P0021,East,4090.86,1,0.23,4.36
O02525,2023-03-19,C0014,P0046,North,3057.47,2,0.06,-14.8
O02526,2023-10-15,C0079,P0022,North,1737.64,2,0.24,373.86
O02527,2023-03-24,C0058,P0037,West,1022.12,4,0.04,789.71
O02528,2023-11-23,C0197,P0021,East,1737.45,2,0.19,53.54
O02529,2022-09-11,C0150,P0036,North,861.4,4,0.16,433.93
O02530,2023-02-26,C0027,P0004,West,2111.79,4,0.27,-184.24
O02531,2023-08-22,C0082,P0031,North,3877.28,1,0.28,228.22
O02532,2023-08-29,C0041,P0048,East,1380.82,2,0.13,480.31
O02533,2023-05-24,C0154,P0008,West,828.67,4,0.2,685.18
O02534,2023-08-26,C0060,P0031,South,3951.71,3,0.07,-134.8
O02535,2022-07-11,C0121,P0050,South,2307.25,3,0.28,-32.29
O02536,2022-01-29,C0103,P0026,North,2654.56,1,0.14,658.37
O02537,2023-05-20,C0103,P0043,South,1477.86,4,0.29,679.21
O02538,2022-06-05,C0143,P0030,East,3631.64,1,0.03,484.79
O02539,2023-07-20,C0141,P0041,East,2252.88,5,0.19,-101.8
O02540,2023-01-22,C0039,P0040,East,797.04,5,0.2,142.97
O02541,2023-11-20,C0104,P0045,West,3836.08,5,0.2,86.73
O02542,2022-09-15,C0016,P0032,North,1638.92,4,0.17,241.59
O02543,2022-04-16,C0034,P0050,West,2496.62,3,0.23,-56.91
O02544,2023-07-05,C0084,P0030,East,2862.47,3,0.16,425.71
O02545,2023-06-19,C0172,P0014,North,4501.01,1,0.25,586.51
O02546,2023-06-24,C0018,P0028,South,4522.13,3,0.13,-159.26
O02547,2022-01-30,C0066,P0036,West,4572.16,4,0.16,749.33
O02548,2022-01-15,C0031,P0027,South,2746.22,4,0.26,182.53
O02549,2022-11-26,C0154,P0006,East,2159.97,4,0.15,629.89
O02550,2022-08-20,C0033,P0019,North,567.74,2,0.3,-98.52
O02551,2023-10-17,C0186,P0035,East,4620.45,5,0.23,-170.22
O02552,2023-07-23,C0081,P0005,East,563.83,3,0.02,169.95
O02553,2022-06-01,C0144,P0012,West,2144.24,3,0.29,108.66
O02554,2022-03-22,C0079,P0016,South,1282.34,5,0.05,614.96
O02555,2022-03-15,C0005,P0036,South,4118.81,2,0.16,758.11
O02556,2022-02-10,C0058,P0006,North,2226.91,1,0.12,659.66
O02557,2023-02-15,C0180,P0018,North,1211.7,3,0.1,115.5
O02558,2022-02-02,C0049,P0040,North,3859.01,4,0.18,618.86
O02559,2022-10-02,C0087,P0041,South,4655.63,4,0.03,2.79
O02560,2023-03-07,C0174,P0018,West,1238.97,4,0.23,306.85
O02561,2023-07-26,C0059,P0016,South,4971.05,5,0.28,-142.87
O02562,2023-07-29,C0056,P0025,South,1628.98,1,0.12,-155.84
O02563,2022-11-09,C0024,P0012,West,1290.18,4,0.29,464.24
O02564,2023-07-27,C0148,P0015,South,2195.88,2,0.22,684.54
O02565,2022-11-30,C0175,P0016,South,2693.73,4,0.04,-74.93
O02566,2023-04-11,C0173,P0047,East,2949.11,1,0.12,518.86
O02567,2023-06-22,C0020,P0034,East,3896.17,2,0.1,563.07
O02568,2022-04-04,C0188,P0033,West,3849.12,5,0.22,-159.88
O02569,2022-04-05,C0119,P0032,South,2387.64,1,0.06,457.31
O02570,2022-04-20,C0105,P0041,East,3020.98,4,0.13,76.64
O02571,2022-05-30,C0116,P0005,North,3337.47,1,0.24,132.23
O02572,2023-02-09,C0169,P0017,North,1613.68,4,0.09,142.89
O02573,2022-07-15,C0174,P0008,North,3949.81,1,0.19,763.03
O02574,2023-06-30,C0091,P0042,West,1811.12,3,0.19,45.8
O02575,2022-11-04,C0071,P0038,North,1895.4,1,0.29,632.76
O02576,2023-07-26,C0162,P0039,North,4131.09,1,0.17,538.87
O02577,2022-11-21,C0142,P0006,East,1285.32,5,0.01,292.35
O02578,2022-06-20,C0106,P0012,West,1339.59,3,0.29,-83.9
O02579,2023-05-05,C0027,P0045,West,1846.21,1,0.06,112.76
O02580,2022-06-05,C0158,P0037,North,2659.99,3,0.19,442.72
O02581,2023-03-06,C0103,P0034,East,3644.11,4,0.22,628.23
O02582,2023-04-18,C0062,P0049,West,1626.29,4,0.15,611.51
O02583,2022-12-30,C0054,P0018,East,1307.69,3,0.07,-179.54
O02584,2022-07-19,C0068,P0050,North,912.24,1,0.28,-129.41
O02585,2022-10-05,C0151,P0021,North,4883.05,5,0.01,-95.52
O02586,2022-08-14,C0025,P0022,North,3911.39,5,0.28,633.65
O02587,2022-06-03,C0172,P0022,West,4136.23,2,0.07,184.21
O02588,2022-08-18,C0110,P0030,South,1670.11,5,0.22,-196.77
O02589,2022-03-21,C0102,P0004,East,2677.12,1,0.18,770.25
O02590,2023-12-02,C0063,P0005,South,3530.0,5,0.08,598.48
O02591,2023-02-22,C0037,P0016,North,3889.63,3,0.28,-56.82
O02592,2022-07-21,C0004,P0045,South,4405.64,5,0.24,-44.43
O02593,2023-02-16,C0107,P0047,South,695.16,1,0.17,-88.28
O02594,2022-08-04,C0020,P0015,South,957.28,5,0.26,-59.19
O02595,2023-02-03,C0110,P0026,South,4023.23,2,0.07,692.54
O02596,2023-10-16,C0108,P0050,North,2474.66,5,0.13,438.89
O02597,2022-12-12,C0092,P0004,South,1785.04,1,0.2,192.02
O02598,2023-07-30,C0174,P0034,South,4564.66,5,0.02,217.27
O02599,2023-06-30,C0059,P0022,North,2548.71,2,0.23,589.99
O02600,2022-10-14,C0164,P0044,South,3424.42,4,0.11,-159.11
O02601,2023-01-17,C0032,P0018,East,1940.94,4,0.08,-99.98
O02602,2023-08-27,C0112,P0007,South,4921.01,1,0.04,-144.29
O02603,2022-02-05,C0121,P0036,North,2417.2,3,0.13,517.14
O02604,2023-08-29,C0118,P0014,North,4411.71,4,0.15,290.53
O02605,2023-07-31,C0039,P0033,East,4021.05,1,0.18,459.38
O02606,2022-08-22,C0034,P0018,East,3027.69,3,0.25,-169.75
O02607,2022-08-12,C0154,P0040,South,3247.47,5,0.07,782.26
O02608,2022-03-27,C0084,P0027,West,3751.12,2,0.14,81.16
O02609,2022-05-13,C0196,P0039,South,4412.37,4,0.21,133.55
O02610,2023-10-07,C0196,P0012,North,2619.48,4,0.14,-150.53
O02611,2022-11-30,C0164,P0019,North,4954.84,5,0.09,98.93
O02612,2022-09-26,C0126,P0037,West,4470.19,2,0.26,133.82
O02613,2022-04-12,C0183,P0005,South,542.81,3,0.08,514.13
O02614,2022-05-18,C0137,P0023,West,3827.42,1,0.17,750.98
O02615,2022-07-25,C0119,P0021,East,4588.37,5,0.21,-142.29
O02616,2022-04-16,C0010,P0027,South,2758.33,5,0.02,130.62
O02617,2022-01-11,C0040,P0031,South,1635.58,3,0.21,513.58
O02618,2023-04-25,C0162,P0030,South,3058.26,4,0.26,588.16
O02619,2023-02-18,C0060,P0039,East,1512.22,5,0.01,276.34
O02620,2022-08-24,C0049,P0034,West,3626.51,5,0.16,708.34
O02621,2022-10-04,C0193,P0049,South,1021.71,3,0.23,320.58
O02622,2023-02-14,C0036,P0044,West,3458.77,3,0.28,397.0
O02623,2023-09-24,C0057,P0026,East,2588.75,4,0.07,97.55
O02624,2022-03-22,C0104,P0001,East,749.12,3,0.18,701.42
O02625,2022-03-29,C0046,P0002,South,4806.22,4,0.09,458.13
O02626,2022-03-08,C0067,P0007,South,557.05,2,0.08,644.6
O02627,2022-08-18,C0186,P0004,South,1938.13,3,0.12,581.21
O02628,2023-07-09,C0004,P0005,East,630.32,4,0.16,606.91
O02629,2023-10-27,C0126,P0046,East,1136.99,3,0.06,53.65
O02630,2022-07-24,C0101,P0050,West,3253.45,4,0.18,705.69
O02631,2022-04-30,C0076,P0029,West,827.01,1,0.2,762.74
O02632,2023-05-10,C0131,P0029,West,2213.14,2,0.23,449.88
O02633,2023-04-14,C0071,P0004,South,2257.37,3,0.17,607.34
O02634,2022-01-17,C0059,P0010,South,4859.29,5,0.23,245.03
O02635,2022-01-20,C0147,P0019,South,1774.11,5,0.18,-30.82
O02636,2022-02-08,C0180,P0020,East,3761.8,5,0.06,304.68
O02637,2022-06-21,C0100,P0017,West,4010.57,3,0.23,677.68
O02638,2022-09-19,C0065,P0018,West,3501.74,1,0.03,16.24
O02639,2022-10-05,C0013,P0032,North,2808.93,3,0.29,-40.03
O02640,2023-03-23,C0080,P0036,West,3309.01,5,0.26,706.27
O02641,2022-01-12,C0126,P0046,West,4318.19,5,0.24,673.73
O02642,2022-08-20,C0074,P0045,South,927.47,2,0.28,-141.6
O02643,2022-11-26,C0112,P0031,North,1193.15,1,0.17,498.97
O02644,2022-06-18,C0009,P0023,East,2662.78,4,0.07,-69.86
O02645,2023-06-04,C0107,P0025,North,2367.06,3,0.03,-120.95
O02646,2023-03-23,C0171,P0020,South,1193.12,3,0.24,142.75
O02647,2022-02-11,C0024,P0012,South,858.85,1,0.12,-99.25
O02648,2023-08-12,C0198,P0048,North,1679.99,1,0.02,613.41
O02649,2022-12-14,C0044,P0018,East,4981.18,3,0.13,227.36
O02650,2023-09-23,C0173,P0003,North,589.87,4,0.08,71.06
O02651,2023-05-14,C0025,P0008,East,1403.49,3,0.19,677.68
O02652,2022-02-08,C0093,P0049,North,1614.84,5,0.13,318.85
O02653,2023-04-11,C0183,P0010,West,1717.22,4,0.09,269.8
O02654,2022-11-16,C0073,P0043,South,3085.5,5,0.06,788.06
O02655,2023-04-16,C0079,P0033,South,1327.64,5,0.27,583.36
O02656,2022-02-21,C0093,P0008,East,3315.82,5,0.21,-197.95
O02657,2023-07-08,C0002,P0029,North,4203.81,5,0.3,390.78
O02658,2022-09-11,C0100,P0032,West,2060.87,2,0.28,-19.31
O02659,2022-02-20,C0152,P0037,South,3792.59,2,0.17,195.97
O02660,2023-03-09,C0023,P0021,East,3325.41,1,0.22,521.54
O02661,2023-09-02,C0091,P0021,West,1370.84,3,0.07,717.97
O02662,2023-09-08,C0131,P0006,East,4922.86,3,0.14,98.89
O02663,2022-01-06,C0174,P0035,South,1719.47,1,0.01,-127.33
O02664,2022-07-21,C0110,P0024,West,1833.72,3,0.12,13.36
O02665,2023-03-18,C0177,P0022,North,4732.98,5,0.14,468.09
O02666,2022-04-05,C0054,P0003,West,2462.39,5,0.29,-122.65
O02667,2023-05-04,C0185,P0017,South,1497.62,2,0.11,291.26
O02668,2022-03-07,C0147,P0031,West,4382.63,2,0.02,451.12
O02669,2022-12-09,C0093,P0030,North,1152.7,2,0.27,-144.42
O02670,2023-06-16,C0109,P0034,East,2853.82,5,0.1,648.5
O02671,2023-04-02,C0112,P0002,North,2525.92,4,0.08,656.8
O02672,2023-01-10,C0133,P0005,South,576.63,2,0.22,639.99
O02673,2023-03-22,C0034,P0049,North,582.81,4,0.17,-59.09
O02674,2023-04-11,C0083,P0033,West,2237.1,2,0.16,423.83
O02675,2022-01-23,C0066,P0005,North,1613.77,4,0.16,586.22
O02676,2022-08-05,C0033,P0049,South,2671.9,3,0.07,281.26
O02677,2023-10-22,C0104,P0025,North,4099.24,5,0.18,-69.59
O02678,2022-03-01,C0159,P0020,North,1094.13,4,0.03,237.44
O02679,2022-03-25,C0058,P0041,West,1028.74,1,0.02,624.78
O02680,2022-01-30,C0143,P0046,East,2648.13,3,0.02,196.63
O02681,2022-01-01,C0188,P0035,North,3507.49,4,0.06,764.16
O02682,2022-09-27,C0084,P0043,North,2579.26,5,0.29,-90.19
O02683,2022-02-05,C0123,P0020,West,2824.62,4,0.06,206.07
O02684,2022-04-03,C0178,P0008,South,3975.79,4,0.25,-8.46
O02685,2022-09-14,C0170,P0038,North,2772.01,3,0.21,681.76
O02686,2022-09-03,C0142,P0007,East,1385.7,2,0.14,-72.78
O02687,2022-01-29,C0168,P0025,North,3757.18,1,0.23,80.4
O02688,2022-08-14,C0159,P0002,South,1737.21,4,0.13,761.11
O02689,2022-07-11,C0196,P0032,West,2993.33,5,0.04,683.76
O02690,2022-04-22,C0083,P0003,North,3422.26,5,0.12,593.52
O02691,2023-01-07,C0146,P0036,South,3661.57,5,0.15,-63.43
O02692,2023-07-07,C0118,P0009,West,4264.99,1,0.1,391.52
O02693,2022-03-27,C0173,P0004,West,2965.71,4,0.07,107.07
O02694,2022-09-28,C0185,P0012,North,2080.09,1,0.28,713.77
O02695,2023-08-18,C0129,P0007,North,3540.53,4,0.05,419.65
O02696,2023-11-25,C0016,P0020,West,1746.64,3,0.07,-97.84
O02697,2022-10-31,C0015,P0040,South,2820.9,5,0.15,2.2
O02698,2022-01-25,C0094,P0006,East,3934.06,4,0.07,-43.97
O02699,2022-03-15,C0183,P0041,West,4989.65,4,0.28,-134.12
O02700,2023-02-26,C0041,P0042,East,4964.84,3,0.03,644.25
O02701,2022-03-15,C0014,P0011,South,612.08,4,0.12,328.16
O02702,2022-08-21,C0186,P0034,East,4182.75,2,0.28,56.18
O02703,2023-01-23,C0171,P0031,South,3003.31,4,0.15,378.38
O02704,2023-04-07,C0133,P0048,South,885.61,5,0.26,449.51
O02705,2022-10-03,C0156,P0024,North,3651.14,5,0.16,581.6
